"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights","Omega_P_High","Omega_P_Med","Omega_P_Low","Omega_N_High","Omega_N_Med","Omega_N_Low","Omega_Fe_High","Omega_Fe_Med","Omega_Fe_Low","Theta"
"55","I9N",2016-03-24,2016,24,3,-28.701,97.179,28.701,5,190.882061446977,20.7631318136769,9.19331742243437,5.25165575799255,3.03317890499667,2.21847685299588,1.926,0.2095,10.09,NA,NA,NA,22.8,147,496.898148148148,0.031611882,19.3917597207654,384.826025188254,0.0758618391540899,"Fe-lim",0.031979535,0.14268984,0.82449305,0.00083761784,"Subtropical",0.877137782090816,-0.663117737,-0.672361409,0.024409434,0.87306414,0.24635563,0.142413215,-0.265816037,0.150555058,0.200028178,1.522218572
"56","I9N",2016-03-24,2016,24,3,-28.538,96.263,28.538,5,165.152838427948,19.3100436681223,8.55269109000452,5.10687133865821,2.96062535786315,2.14624598079506,1.891,0.2211,11.45,NA,NA,NA,23.2,148,454.027743055556,0.040067777,39.5652504132025,263.540263127432,0.0727222125216365,"Fe-lim",0.030365953,0.13190562,0.8359671,0.0017613851,"Subtropical",0.878500455729598,-0.662831136,-0.731746658,-0.103687748,1.041323954,0.33664909,0.065741748,-0.265816037,0.225860848,0.256674309,1.50548918
"57","I9N",2016-03-25,2016,25,3,-28.313,95,28.313,5,148.381601362862,17.3253833049404,8.56440511307768,4.9997873430125,2.85217266921451,2.14761467379799,1.742,0.2034,11.74,0,0,0.07,22.8,148,505.532407407407,0.037797824,47.7593124556539,269.714534345882,0.080709820727165,"Fe-lim",0.035793867,0.12252522,0.8316678,0.010013128,"Subtropical",0.880369763643941,-0.662884911,-0.727119224,-0.023347835,0.74247528,0.317531417,0.12517748,-0.265816037,0.135649787,0.304057651,1.497130025
"58","I9N",2016-03-25,2016,25,3,-27.711,95,27.711,5,161.476147614761,18.7758775877588,8.60019175455417,5.0843574389672,2.93257293891513,2.15178450005207,1.794,0.2086,11.11,0,0,0.07,22.3,149,481.805555555556,0.030563945,47.7593124556539,269.751033231242,0.080709820727165,"Fe-lim",0.030335044,0.10418411,0.85724026,0.008240575,"Subtropical",0.885304366171536,-0.672222718,-0.68290781,-0.039315464,1.099910223,0.204256727,0.059715947,-0.265816037,0.146102663,0.17817472,1.520073169
"59","I9N",2016-03-25,2016,25,3,-27.325,95,27.325,5,160.975609756098,20.4502814258912,7.87155963302752,5.08125286131021,3.01799664405139,2.06325621725882,1.716,0.218,10.66,0,0,0.065,23.8,159,472.662002314815,0.033495907,40.0840395009652,282.751728180725,0.0921522411116982,"N-lim",0.024087492,0.099934086,0.8714049,0.0045734984,"Subtropical",0.888417024450246,-0.678349076,-0.650825171,-0.205469222,0.979956293,0.23041205,0.09300211,-0.265816037,-0.056286608,-0.400110156,1.476453369
"60","I9N",2016-03-25,2016,25,3,-27.108,95,27.108,5,175.835721107927,20.0191021967526,8.78339694656488,5.16955015635063,2.99668692756444,2.17286322878619,1.841,0.2096,10.47,0,0,0.06,24,170,530.740740740741,0.034593273,40.0840395009652,315.467155070734,0.0921522411116982,"N-lim",0.024087492,0.099934086,0.8714049,0.0045734984,"Subtropical",0.890149189865579,-0.66906493,-0.717819828,0.070050012,0.937376644,0.205030973,0.101338205,-0.265816037,-0.002422761,0.058755153,1.519166559
"61","I9N",2016-03-26,2016,26,3,-25.99,95,25.99,5,170.781099324976,22.9508196721311,7.44117647058824,5.1403826155414,3.13335365143004,2.00702896411136,1.771,0.238,10.37,0,0,0.08,24.3,168,538.888865740741,0.033031527,40.2588139205531,322.611228210763,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.898870542807935,-0.672464426,-0.712911947,0.053347065,0.810829407,0.229307445,0.002217618,-0.265816037,-0.126987341,0.03608485,1.515699968
"62","I9N",2016-03-26,2016,26,3,-25.905,95,25.905,5,175.763088740651,21.5383060440671,8.16048803378695,5.16913700154877,3.06983302629905,2.09930397524971,1.739,0.2131,9.894,0,0,0.07,24.7,157,504.953703703704,0.033031527,40.2588139205531,302.295602855892,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.899519657383039,-0.666536366,-0.721779326,0.159419385,0.811888643,0.359525095,0.067973238,-0.265816037,0.011344757,0.178687558,1.545857047
"63","I9N",2016-03-26,2016,26,3,-25.631,95,25.631,5,159.259259259259,18.7749287749288,8.48254931714719,5.07053343567732,2.93252240403069,2.13801103164664,1.677,0.1977,10.53,0,0,0.06,24.7,162,545.462962962963,0.03189866,40.2588139205531,328.79164131294,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.901598613528502,-0.659906207,-0.711654539,0.005762837,0.579800718,0.106985458,0.253930259,-0.265816037,0.028516486,0.049228358,1.506400771
"64","I9N",2016-03-26,2016,26,3,-25.335,95,25.335,5,176.750439549074,21.6671837832247,8.15751789976134,5.17473879161418,3.07579884786078,2.0989399437534,1.709,0.2095,9.669,0,0,0.05,24.7,167,506.944444444444,0.03408013,NA,NA,0.11469438662548,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.903821322931938,-0.667666197,-0.726471551,-0.105708193,0.635815048,-0.002159948,0.184129158,-0.265816037,-0.048241282,-0.031560376,1.480616476
"65","I9N",2016-03-26,2016,26,3,-24.965,95,24.965,5,179.241021007454,22.6790151344025,7.90338645418327,5.18873138621646,3.12144005350762,2.06729133270883,1.587,0.2008,8.854,0,0,0.06,24.5,160,521.597199074074,NA,NA,NA,0.11469438662548,"N-lim",0.005179188,0.06147576,0.9326758,0.00066932326,"Subtropical",0.906565780728476,-0.670945398,-0.707568698,0.04858757,0.836692366,0.302749124,0.019824831,-0.265816037,0.123800753,0.334949928,1.510929762
"66","I9N",2016-03-26,2016,26,3,-24.732,95,24.732,5,162.5,22.8488372093023,7.11195928753181,5.09067800176979,3.12890022804985,1.96177777371994,1.677,0.2358,10.32,0,0,0.07,24.4,154,500.439814814815,0.029268365,NA,NA,0.11469438662548,"N-lim",0.005179188,0.06147576,0.9326758,0.00066932326,"Subtropical",0.908274654843429,-0.642784307,-0.709292814,-0.270522533,1.182059374,0.379334185,-0.103347816,-0.265816037,-0.141026527,0.146697682,1.504190255
"67","I9N",2016-03-27,2016,27,3,-24.464,95,24.464,5,169.765258215962,23.8591549295775,7.11530893349075,5.13441664879669,3.17216799817068,1.962248650626,1.808,0.2541,10.65,0,0,0.07,24.2,165,481.851805555556,0.03354862,28.6238756145256,330.237471055234,0.125851693928425,"N-lim",0.0050247354,0.057798486,0.9362912,0.000885542,"Subtropical",0.910221650689174,-0.680536784,-0.643528209,-0.076132237,0.950964591,0.32684018,-0.203941691,-0.265816037,0.577469761,0.144019098,1.443014703
"68","I9N",2016-03-27,2016,27,3,-24.137,95,24.137,5,151.992585727525,20.7414272474513,7.32797140303843,5.0238317415482,3.03213301660778,1.99169872494042,1.64,0.2238,10.79,0,0,0.07,24,176,512.939814814815,0.03185186,28.6238756145256,354.268793138193,0.125851693928425,"N-lim",0.0050247354,0.057798486,0.9362912,0.000885542,"Subtropical",0.912570298609869,-0.677524042,-0.695630467,-0.132652406,0.922099787,0.412528449,-0.056733958,-0.265816037,0.189274177,-0.069724786,1.473784009
"69","I9N",2016-03-27,2016,27,3,-23.88,95,23.88,5,156.756756756757,21.0135135135135,7.45980707395498,5.05469528389029,3.04516573140916,2.00952955248112,1.624,0.2177,10.36,0,0,0.06,24.7,171,544.560185185185,0.033396505,28.6238756145256,373.46932188548,0.125851693928425,"N-lim",0.004290372,0.050023574,0.94455355,0.0011325161,"Subtropical",0.914395320624377,-0.645100053,-0.636721813,-0.036819786,0.616197647,0.43084332,0.05873336,-0.265816037,-0.244478656,0.865713992,1.503640554
"70","I9N",2016-03-27,2016,27,3,-23.559,95,23.559,5,155.427046263345,18.9679715302491,8.19418386491557,5.04617646566851,2.94275184782614,2.10342461784237,1.747,0.2132,11.24,0,0,0.05,24.9,166,537.824074074074,0.034161735,28.6238756145256,367.593540215118,0.125851693928425,"N-lim",0.004290372,0.050023574,0.94455355,0.0011325161,"Subtropical",0.916648978680375,-0.663139549,-0.732171381,-0.050428203,0.477298063,0.215058856,0.142965352,-0.265816037,-0.059908332,-0.356227389,1.466330953
"71","I9N",2016-03-27,2016,27,3,-23.3,95,23.3,5,144.454463480613,19.9549143372408,7.23904202440127,4.97296432626603,2.99347544569473,1.9794888805713,1.602,0.2213,11.09,0,0,0.06,25,150,509.74537037037,0.032741174,39.4782183139051,308.440275445524,0.137389453851,"N-lim",0.0030496179,0.039484397,0.95540893,0.0020570778,"Subtropical",0.918446381343087,-0.674308668,-0.721349111,-0.170636513,0.70488425,0.053502943,0.205935826,-0.265816037,0.064934369,0.006614874,1.466703209
"72","I9N",2016-03-28,2016,28,3,-22.699,95,22.699,5,131.120689655172,18.4741379310345,7.09752683154456,4.87611819414697,2.91637180436721,1.95974638977976,1.521,0.2143,11.6,0,0,0.07,25.6,141,489.583333333333,0.029016735,39.4782183139051,303.114377475758,0.137389453851,"N-lim",0.0030496179,0.039484397,0.95540893,0.0020570778,"Subtropical",0.922544824646777,-0.671498795,-0.715155656,-0.082136985,0.587488138,0.292784908,0.119958126,-0.265816037,-0.101104865,0.165510485,1.501685514
"73","I9N",2016-03-28,2016,28,3,-22.453,95,22.453,5,164.430202283196,21.5601842579611,7.62656758012076,5.10248617793396,3.0708482922919,2.03163788564206,1.642,0.2153,9.986,0,0,0.07,25.2,148,516.018518518518,0.030002557,19.5859241796324,400.836917963051,0.149114369079939,"N-lim",0.0020397867,0.03235952,0.96188927,0.0037114555,"Subtropical",0.924193138673602,-0.671604694,-0.698019458,-0.048995565,0.588771114,0.209335753,0.0200958,-0.265816037,-0.119192106,-0.011370269,1.501080247
"74","I9N",2016-03-28,2016,28,3,-22.163,95,22.163,5,180.964467005076,21.1336717428088,8.56285028022418,5.19830069710445,3.05086758571353,2.14743311139093,2.139,0.2498,11.82,0.015,0.005,0.068,25.1,146,529.62962962963,NA,19.5859241796324,NA,0.149114369079939,"N-lim",0.0020397867,0.03235952,0.96188927,0.0037114555,"Subtropical",0.926114390672987,-0.666302914,-0.690850422,-0.099105356,0.625928931,0.525664597,-0.13268215,-0.265816037,-0.190922499,0.144021894,1.531533801
"75","I9N",2016-03-28,2016,28,3,-21.61,95,21.61,5,144.235924932976,19.7676496872207,7.29656419529837,4.97145032650606,2.98404674732435,1.98740357918171,1.614,0.2212,11.19,0.016,0.005,0.062,26.2,164,548.912037037037,0.040734563,19.5859241796324,412.34896713454,0.149114369079939,"N-lim",0.0016847579,0.02960595,0.96235394,0.006355425,"Subtropical",0.929712221872254,-0.658412882,-0.714642843,-0.052988715,0.658454714,0.176125952,0.026016406,-0.265816037,-0.182791483,0.08786131,1.507934168
"76","I9N",2016-03-28,2016,28,3,-21.316,95,21.316,5,153.405994550409,21.3987284287012,7.16893039049236,5.03308796607321,3.06333150104284,1.96975646503037,1.689,0.2356,11.01,0,0,0.06,26.5,183,560.833333333333,0.041088223,24.4027556523002,394.004513505188,0.161511181147489,"N-lim",0.0016348888,0.027561381,0.9619563,0.008847388,"Subtropical",0.931589752379528,-0.673736291,-0.732156814,-0.041298474,0.547523063,0.259073423,0.009903888,-0.265816037,-0.316394802,0.117989461,1.524238091
"77","I9N",2016-03-29,2016,29,3,-20.763,95,20.763,5,139.823717948718,17.3397435897436,8.0637707948244,4.94038247169525,2.85300118403104,2.0873812876642,1.745,0.2164,12.48,0,0,0.08,26.7,148,521.759259259259,0.043716755,24.4027556523002,363.323107605194,0.161511181147489,"N-lim",0.0016348888,0.027561381,0.9619563,0.008847388,"Subtropical",0.935054799529557,-0.666485358,-0.692930831,-0.130108305,0.60364791,0.28044631,-0.064723548,-0.265816037,-0.103187524,0.128283497,1.511600324
"78","I9N",2016-03-29,2016,29,3,-20.533,95,20.533,5,156.290849673203,17.9330065359477,8.71526195899772,5.05171869235607,2.88664295543105,2.16507573692503,1.913,0.2195,12.24,0,0,0.08,26.3,132,527.847222222222,0.042147618,24.4027556523002,369.494466865407,0.161511181147489,"N-lim",0.0016332548,0.027627364,0.9596716,0.0110677,"Subtropical",0.936470328927548,-0.668073852,-0.731058166,0.132292386,0.559603129,0.347662086,0.083035181,-0.265816037,-0.198609722,0.401731321,1.548941932
"79","I9N",2016-03-29,2016,29,3,-20.2,95,20.2,5,141.539695268645,18.3961507618284,7.69398430688753,4.95258020967545,2.91214144500332,2.04043876467213,1.765,0.2294,12.47,0,0,0.08,26.5,116,523.425925925926,0.037489157,45.04420997286,288.700403898761,0.175469061616695,"N-lim",0.0016332548,0.027627364,0.9596716,0.0110677,"Subtropical",0.938493022759556,-0.669607697,-0.751309765,-0.179400451,0.348476635,0.18292235,-0.007660084,-0.265816037,-0.167430343,-0.09457486,1.473195473
"80","I9N",2016-03-29,2016,29,3,-19.889,95,19.889,5,163.090551181102,23.7007874015748,6.8812292358804,5.09430557527623,3.16550827128433,1.9287973039919,1.657,0.2408,10.16,0,0,0.065,26.4,120,516.249953703704,NA,45.04420997286,NA,0.175469061616695,"N-lim",0.0014533487,0.025660276,0.9603579,0.012528476,"Subtropical",0.940353457863549,-0.665033232,-0.645011889,-0.29858916,0.639795775,0.362815885,-0.158958504,-0.265816037,-0.264778964,0.316616631,1.519568725
"81","I9N",2016-03-29,2016,29,3,-19.638,95,19.638,5,147.837837837838,21.0630630630631,7.01881950384944,4.9961159827718,3.04752094071968,1.94859504205212,1.641,0.2338,11.1,0,0,0.05,26.4,125,512.939814814815,NA,45.04420997286,NA,0.175469061616695,"N-lim",0.0014533487,0.025660276,0.9603579,0.012528476,"Subtropical",0.941834765707182,-0.675256198,-0.743538944,0.177564604,0.510791291,0.306624889,0.105458671,-0.265816037,-0.198440605,0.244015095,1.545821232
"82","I9N",2016-03-29,2016,29,3,-19.265,95,19.265,5,139.401496259352,21.6541978387365,6.43761996161228,4.93735823183662,3.07519933120683,1.86215890062979,1.677,0.2605,12.03,0,0,0.05,26.5,114,536.25,0.043822546,49.6457511597348,269.982793455975,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.944002675231257,-0.673207034,-0.725220787,-0.119069317,0.397708352,0.066484633,0.026673214,-0.265816037,-0.11628593,-0.062811752,1.446273489
"83","I9N",2016-03-30,2016,30,3,-19.083,95,19.083,5,139.480519480519,21.6017316017316,6.45691382765531,4.93792494620917,3.07277347822377,1.8651514679854,1.611,0.2495,11.55,0,0,0.05,26.6,103,558.587962962963,0.044002216,49.6457511597348,280.939121160477,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.945045958067132,-0.672713035,-0.680545987,-0.107449233,0.571284502,0.346989657,0.144997619,-0.265816037,-0.020267868,0.107169443,1.529646278
"84","I9N",2016-03-30,2016,30,3,-18.794,95,18.794,5,130.10752688172,19.4292803970223,6.69646658152405,4.86836123843158,2.96678122703817,1.90158001139341,1.573,0.2349,12.09,0,0,0.05,26.5,109,507.75462962963,NA,49.6457511597348,NA,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.946683002509737,-0.673205419,-0.706010891,0.023789556,0.610949966,0.294450084,0.048677372,-0.265816037,-0.368394597,0.299189115,1.558241367
"85","I9N",2016-03-30,2016,30,3,-18.519,95,18.519,5,138.122448979592,17.6326530612245,7.83333333333333,4.92814060317543,2.86975247069343,2.058388132482,1.692,0.216,12.25,0,0,0.05,26.6,115,536.828703703704,0.03690894,49.6457511597348,281.919678248551,0.191820499367168,"N-lim",0.0015455666,0.024484554,0.9523972,0.02157273,"Subtropical",0.94821838085729,-0.669380843,-0.710071353,0.054576824,0.539339803,0.289334417,0.057826113,-0.265816037,-0.092519097,0.250044117,1.528244229
"86","I9N",2016-03-30,2016,30,3,-18.233,95,18.233,5,150,19.7611202635914,7.59066277615673,5.01063529409626,2.9837163842143,2.02691890988196,1.821,0.2399,12.14,0,0,0.045,26.9,125,574.537037037037,0.0377165,37.242913595457,347.288965187599,0.226623953494709,"N-lim",0.0015455666,0.024484554,0.9523972,0.02157273,"Subtropical",0.949792001969262,-0.665254439,-0.685502764,-0.028770134,0.494157786,0.109071715,0.114205919,-0.265816037,-0.222439747,-0.221956608,1.500702393
"87","I9N",2016-03-30,2016,30,3,-17.963,95,17.963,5,145.840407470289,19.830220713073,7.35445205479452,4.98251292432076,2.98720707273063,1.99530585159013,1.718,0.2336,11.78,0,0,0.04,27,134,574.444444444444,0.043072786,37.242913595457,338.195222832856,0.226623953494709,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.951255872443772,-0.669485462,-0.704079801,-0.038596171,0.598638508,0.078402181,0.121945858,-0.265816037,0.121232137,0.104020607,1.510720577
"88","I9N",2016-03-30,2016,30,3,-17.628,95,17.628,5,136.093247588424,19.4051446945338,7.013256006628,4.9133402948221,2.9655382213524,1.9478020734697,1.693,0.2414,12.44,0,0,0.045,27.1,132,584.74537037037,0.042932644,37.242913595457,344.487462431851,0.226623953494709,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.953042788174036,-0.662667039,-0.682642705,0.046946382,0.76164503,0.198869233,0.098641671,-0.265816037,-0.104812552,0.356810604,1.561772308
"89","I9N",2016-03-30,2016,30,3,-17.4,95,17.4,5,138.350340136054,18.9115646258503,7.31564748201439,4.92978916474856,2.93977361990595,1.99001554484261,1.627,0.2224,11.76,0,0,0.05,27.2,130,571.226851851852,0.043658804,45.0267773255835,304.299646117189,0.264021589828189,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.954240328516277,-0.661135912,-0.719397782,-0.210064781,0.714528093,0.433890599,-0.150797465,-0.265816037,-0.281573492,0.094351551,1.506723536
"90","I9N",2016-03-31,2016,31,3,-17.095,95,17.095,5,149.083333333333,20.7916666666667,7.17034068136272,5.00450543372072,3.03455226540357,1.96995316831715,1.789,0.2495,12,0,0,0.045,27.2,116,591.689814814815,0.0506425,45.0267773255835,304.153799508623,0.264021589828189,"N-lim",0.003310415,0.0086745825,0.86174905,0.12626587,"Subtropical",0.955818671017952,-0.671326883,-0.695629403,0.012246134,0.667333979,0.136259495,0.087111674,-0.265816037,-0.066003566,0.469910824,1.515996923
"91","I9N",2016-03-31,2016,31,3,-16.838,95,16.838,5,148.516439454691,19.1900561347233,7.73923944839114,5.00069565551418,2.95439223522238,2.0463034202918,1.852,0.2393,12.47,0,0,0.04,27.2,101,579.282407407407,0.04543182,45.0267773255835,305.699817513966,0.264021589828189,"N-lim",0.003310415,0.0086745825,0.86174905,0.12626587,"Subtropical",0.957127593852249,-0.674683457,-0.660374028,-0.009253627,0.710797667,0.329601872,-0.074911451,-0.265816037,-0.035876782,0.076934867,1.525384852
"92","I9N",2016-03-31,2016,31,3,-16.278,95,16.278,5,134.527687296417,18.6156351791531,7.22659667541557,4.90177003136193,2.92400182864171,1.97776820272021,1.652,0.2286,12.28,0,0,0.03,27.5,112,573.263888888889,0.04492599,42.6618517998233,312.352144916273,0.3204506720067,"N-lim",0.011224467,0.0018888932,0.71396655,0.2729201,"Subtropical",0.959912989497945,-0.672470207,-0.67940158,0.001531167,0.439623452,-0.124935691,0.236394626,-0.265816037,-0.227605449,-0.11852697,1.500395343
"93","I9N",2016-04-01,2016,1,4,-15.448,95.001,15.448,5,119.744204636291,19.656274980016,6.09190727938186,4.78535783959834,2.97839662474333,1.80696121485502,1.498,0.2459,12.51,0,0,0.04,27.4,110,570.300949074074,0.04646969,42.9218678491853,307.33154537656,0.372513415641151,"N-lim",0.00680381,0.0019034027,0.79953766,0.19175513,"Subtropical",0.96387259416775,-0.631018373,-0.607575531,0.194932035,0.730027948,0.23226109,0.142050274,-0.247929066,-0.240538112,0.448874491,1.587183881
"94","I9N",2016-04-01,2016,1,4,-15.168,95,15.168,5,123.653198653199,18.0218855218855,6.8612797758057,4.81748086223938,2.89158688166114,1.92589398057824,1.469,0.2141,11.88,0,0,0.07,27.4,122,573.518518518519,0.047533456,42.9218678491853,307.445030285434,0.372513415641151,"N-lim",0.02017275,0.001577664,0.6649264,0.31332317,"Subtropical",0.965162778018527,-0.631110368,-0.590428473,0.095300069,0.76784872,0.248923927,0.067546053,-0.242912051,-0.054084623,0.280570244,1.571859083
"95","I9N",2016-04-01,2016,1,4,-14.93,95,14.93,5,155.839727195226,20.5541346973572,7.5819162173372,5.04882808934871,3.02306212252174,2.02576596682697,1.828,0.2411,11.73,0,0,0.06,28.2,106,549.444444444444,0.05348467,42.9218678491853,286.40734385247,0.372513415641151,"N-lim",0.02017275,0.001577664,0.6649264,0.31332317,"Tropical",0.966241312443078,-0.588452857,-0.57670408,-0.000651078,0.883562839,0.366073214,0.039098391,-0.248903274,-0.118543063,0.387166426,1.59070602
"96","I9N",2016-04-01,2016,1,4,-14.633,95,14.633,5,117.12962962963,16.087962962963,7.28057553956835,4.76328126703145,2.77807135031473,1.98520991671672,1.518,0.2085,12.96,0,0,0.05,28.6,89.8,561.064791666667,0.050164036,42.9218678491853,296.985408635145,0.372513415641151,"N-lim",0.0493561,0.0008844506,0.46328515,0.4864743,"Tropical",0.967563828453633,-0.626781323,-0.603798398,0.012579653,0.479103617,-0.049334629,0.190612648,-0.247207725,-0.183492333,-0.00712116,1.51066431
