"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights"
"76","I9N",2016-03-25,2016,25,3,-27.325,95,27.325,5,160.975609756098,20.4502814258912,7.87155963302752,5.08125286131021,3.01799664405139,2.06325621725882,1.716,0.218,10.66,0,0,0.065,23.8,159,472.662002314815,0.033495907,40.0840395009652,282.751728180725,0.0921522411116982,"N-lim",0.024087492,0.099934086,0.8714049,0.0045734984,"Subtropical",0.888417024450246
"77","I9N",2016-03-25,2016,25,3,-27.108,95,27.108,5,175.835721107927,20.0191021967526,8.78339694656488,5.16955015635063,2.99668692756444,2.17286322878619,1.841,0.2096,10.47,0,0,0.06,24,170,530.740740740741,0.034593273,40.0840395009652,315.467155070734,0.0921522411116982,"N-lim",0.024087492,0.099934086,0.8714049,0.0045734984,"Subtropical",0.890149189865579
"78","I9N",2016-03-25,2016,25,3,-26.517,95,26.517,5,150.581915846016,20.2059086839749,7.45237040319007,5.01450722745178,3.00597507074238,2.0085321567094,1.682,0.2257,11.17,NA,NA,NA,NA,NA,517.430555555556,0.0346725,40.0840395009652,307.415080820054,0.0921522411116982,"N-lim",0.015353068,0.09170225,0.8913717,0.0015730028,"Subtropical",0.89480193265523
"79","I9N",2016-03-26,2016,26,3,-25.99,95,25.99,5,170.781099324976,22.9508196721311,7.44117647058824,5.1403826155414,3.13335365143004,2.00702896411136,1.771,0.238,10.37,0,0,0.08,24.3,168,538.888865740741,0.033031527,40.2588139205531,322.611228210763,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.898870542807935
"80","I9N",2016-03-26,2016,26,3,-25.905,95,25.905,5,175.763088740651,21.5383060440671,8.16048803378695,5.16913700154877,3.06983302629905,2.09930397524971,1.739,0.2131,9.894,0,0,0.07,24.7,157,504.953703703704,0.033031527,40.2588139205531,302.295602855892,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.899519657383039
"81","I9N",2016-03-26,2016,26,3,-25.631,95,25.631,5,159.259259259259,18.7749287749288,8.48254931714719,5.07053343567732,2.93252240403069,2.13801103164664,1.677,0.1977,10.53,0,0,0.06,24.7,162,545.462962962963,0.03189866,40.2588139205531,328.79164131294,0.103537079322535,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.901598613528502
"82","I9N",2016-03-26,2016,26,3,-25.335,95,25.335,5,176.750439549074,21.6671837832247,8.15751789976134,5.17473879161418,3.07579884786078,2.0989399437534,1.709,0.2095,9.669,0,0,0.05,24.7,167,506.944444444444,0.03408013,NA,NA,0.11469438662548,"N-lim",0.008050454,0.07293758,0.91832924,0.00068275345,"Subtropical",0.903821322931938
"83","I9N",2016-03-26,2016,26,3,-24.965,95,24.965,5,179.241021007454,22.6790151344025,7.90338645418327,5.18873138621646,3.12144005350762,2.06729133270883,1.587,0.2008,8.854,0,0,0.06,24.5,160,521.597199074074,NA,NA,NA,0.11469438662548,"N-lim",0.005179188,0.06147576,0.9326758,0.00066932326,"Subtropical",0.906565780728476
"84","I9N",2016-03-26,2016,26,3,-24.732,95,24.732,5,162.5,22.8488372093023,7.11195928753181,5.09067800176979,3.12890022804985,1.96177777371994,1.677,0.2358,10.32,0,0,0.07,24.4,154,500.439814814815,0.029268365,NA,NA,0.11469438662548,"N-lim",0.005179188,0.06147576,0.9326758,0.00066932326,"Subtropical",0.908274654843429
"85","I9N",2016-03-27,2016,27,3,-24.464,95,24.464,5,169.765258215962,23.8591549295775,7.11530893349075,5.13441664879669,3.17216799817068,1.962248650626,1.808,0.2541,10.65,0,0,0.07,24.2,165,481.851805555556,0.03354862,28.6238756145256,330.237471055234,0.125851693928425,"N-lim",0.0050247354,0.057798486,0.9362912,0.000885542,"Subtropical",0.910221650689174
"86","I9N",2016-03-27,2016,27,3,-24.137,95,24.137,5,151.992585727525,20.7414272474513,7.32797140303843,5.0238317415482,3.03213301660778,1.99169872494042,1.64,0.2238,10.79,0,0,0.07,24,176,512.939814814815,0.03185186,28.6238756145256,354.268793138193,0.125851693928425,"N-lim",0.0050247354,0.057798486,0.9362912,0.000885542,"Subtropical",0.912570298609869
"87","I9N",2016-03-27,2016,27,3,-23.88,95,23.88,5,156.756756756757,21.0135135135135,7.45980707395498,5.05469528389029,3.04516573140916,2.00952955248112,1.624,0.2177,10.36,0,0,0.06,24.7,171,544.560185185185,0.033396505,28.6238756145256,373.46932188548,0.125851693928425,"N-lim",0.004290372,0.050023574,0.94455355,0.0011325161,"Subtropical",0.914395320624377
"88","I9N",2016-03-27,2016,27,3,-23.559,95,23.559,5,155.427046263345,18.9679715302491,8.19418386491557,5.04617646566851,2.94275184782614,2.10342461784237,1.747,0.2132,11.24,0,0,0.05,24.9,166,537.824074074074,0.034161735,28.6238756145256,367.593540215118,0.125851693928425,"N-lim",0.004290372,0.050023574,0.94455355,0.0011325161,"Subtropical",0.916648978680375
"89","I9N",2016-03-27,2016,27,3,-23.3,95,23.3,5,144.454463480613,19.9549143372408,7.23904202440127,4.97296432626603,2.99347544569473,1.9794888805713,1.602,0.2213,11.09,0,0,0.06,25,150,509.74537037037,0.032741174,39.4782183139051,308.440275445524,0.137389453851,"N-lim",0.0030496179,0.039484397,0.95540893,0.0020570778,"Subtropical",0.918446381343087
"90","I9N",2016-03-27,2016,27,3,-23.016,95,23.016,5,117.400275103164,16.7537826685007,7.00738916256158,4.76558925068907,2.81862406373037,1.9469651869587,1.707,0.2436,14.54,NA,NA,NA,NA,NA,538.749965277778,NA,39.4782183139051,NA,0.137389453851,"N-lim",0.0030496179,0.039484397,0.95540893,0.0020570778,"Subtropical",0.920395704847512
"91","I9N",2016-03-28,2016,28,3,-22.699,95,22.699,5,131.120689655172,18.4741379310345,7.09752683154456,4.87611819414697,2.91637180436721,1.95974638977976,1.521,0.2143,11.6,0,0,0.07,25.6,141,489.583333333333,0.029016735,39.4782183139051,303.114377475758,0.137389453851,"N-lim",0.0030496179,0.039484397,0.95540893,0.0020570778,"Subtropical",0.922544824646777
"92","I9N",2016-03-28,2016,28,3,-22.453,95,22.453,5,164.430202283196,21.5601842579611,7.62656758012076,5.10248617793396,3.0708482922919,2.03163788564206,1.642,0.2153,9.986,0,0,0.07,25.2,148,516.018518518518,0.030002557,19.5859241796324,400.836917963051,0.149114369079939,"N-lim",0.0020397867,0.03235952,0.96188927,0.0037114555,"Subtropical",0.924193138673602
"93","I9N",2016-03-28,2016,28,3,-22.163,95,22.163,5,180.964467005076,21.1336717428088,8.56285028022418,5.19830069710445,3.05086758571353,2.14743311139093,2.139,0.2498,11.82,0.015,0.005,0.068,25.1,146,529.62962962963,NA,19.5859241796324,NA,0.149114369079939,"N-lim",0.0020397867,0.03235952,0.96188927,0.0037114555,"Subtropical",0.926114390672987
"94","I9N",2016-03-28,2016,28,3,-21.88,95,21.88,5,151.03986135182,22.7556325823224,6.63747143945164,5.01754378444007,3.12481270078874,1.89273108365133,1.743,0.2626,11.54,NA,NA,NA,NA,NA,549.467592592593,0.034332775,19.5859241796324,420.769391038101,0.149114369079939,"N-lim",0.0016847579,0.02960595,0.96235394,0.006355425,"Subtropical",0.927966394666773
"95","I9N",2016-03-28,2016,28,3,-21.61,95,21.61,5,144.235924932976,19.7676496872207,7.29656419529837,4.97145032650606,2.98404674732435,1.98740357918171,1.614,0.2212,11.19,0.016,0.005,0.062,26.2,164,548.912037037037,0.040734563,19.5859241796324,412.34896713454,0.149114369079939,"N-lim",0.0016847579,0.02960595,0.96235394,0.006355425,"Subtropical",0.929712221872254
"96","I9N",2016-03-28,2016,28,3,-21.316,95,21.316,5,153.405994550409,21.3987284287012,7.16893039049236,5.03308796607321,3.06333150104284,1.96975646503037,1.689,0.2356,11.01,0,0,0.06,26.5,183,560.833333333333,0.041088223,24.4027556523002,394.004513505188,0.161511181147489,"N-lim",0.0016348888,0.027561381,0.9619563,0.008847388,"Subtropical",0.931589752379528
"97","I9N",2016-03-29,2016,29,3,-20.763,95,20.763,5,139.823717948718,17.3397435897436,8.0637707948244,4.94038247169525,2.85300118403104,2.0873812876642,1.745,0.2164,12.48,0,0,0.08,26.7,148,521.759259259259,0.043716755,24.4027556523002,363.323107605194,0.161511181147489,"N-lim",0.0016348888,0.027561381,0.9619563,0.008847388,"Subtropical",0.935054799529557
"98","I9N",2016-03-29,2016,29,3,-20.533,95,20.533,5,156.290849673203,17.9330065359477,8.71526195899772,5.05171869235607,2.88664295543105,2.16507573692503,1.913,0.2195,12.24,0,0,0.08,26.3,132,527.847222222222,0.042147618,24.4027556523002,369.494466865407,0.161511181147489,"N-lim",0.0016332548,0.027627364,0.9596716,0.0110677,"Subtropical",0.936470328927548
"99","I9N",2016-03-29,2016,29,3,-20.2,95,20.2,5,141.539695268645,18.3961507618284,7.69398430688753,4.95258020967545,2.91214144500332,2.04043876467213,1.765,0.2294,12.47,0,0,0.08,26.5,116,523.425925925926,0.037489157,45.04420997286,288.700403898761,0.175469061616695,"N-lim",0.0016332548,0.027627364,0.9596716,0.0110677,"Subtropical",0.938493022759556
"100","I9N",2016-03-29,2016,29,3,-19.889,95,19.889,5,163.090551181102,23.7007874015748,6.8812292358804,5.09430557527623,3.16550827128433,1.9287973039919,1.657,0.2408,10.16,0,0,0.065,26.4,120,516.249953703704,NA,45.04420997286,NA,0.175469061616695,"N-lim",0.0014533487,0.025660276,0.9603579,0.012528476,"Subtropical",0.940353457863549
"101","I9N",2016-03-29,2016,29,3,-19.638,95,19.638,5,147.837837837838,21.0630630630631,7.01881950384944,4.9961159827718,3.04752094071968,1.94859504205212,1.641,0.2338,11.1,0,0,0.05,26.4,125,512.939814814815,NA,45.04420997286,NA,0.175469061616695,"N-lim",0.0014533487,0.025660276,0.9603579,0.012528476,"Subtropical",0.941834765707182
"102","I9N",2016-03-29,2016,29,3,-19.265,95,19.265,5,139.401496259352,21.6541978387365,6.43761996161228,4.93735823183662,3.07519933120683,1.86215890062979,1.677,0.2605,12.03,0,0,0.05,26.5,114,536.25,0.043822546,49.6457511597348,269.982793455975,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.944002675231257
"103","I9N",2016-03-30,2016,30,3,-19.083,95,19.083,5,139.480519480519,21.6017316017316,6.45691382765531,4.93792494620917,3.07277347822377,1.8651514679854,1.611,0.2495,11.55,0,0,0.05,26.6,103,558.587962962963,0.044002216,49.6457511597348,280.939121160477,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.945045958067132
"104","I9N",2016-03-30,2016,30,3,-18.794,95,18.794,5,130.10752688172,19.4292803970223,6.69646658152405,4.86836123843158,2.96678122703817,1.90158001139341,1.573,0.2349,12.09,0,0,0.05,26.5,109,507.75462962963,NA,49.6457511597348,NA,0.191820499367168,"N-lim",0.0013495887,0.023445573,0.95987207,0.015332802,"Subtropical",0.946683002509737
"105","I9N",2016-03-30,2016,30,3,-18.519,95,18.519,5,138.122448979592,17.6326530612245,7.83333333333333,4.92814060317543,2.86975247069343,2.058388132482,1.692,0.216,12.25,0,0,0.05,26.6,115,536.828703703704,0.03690894,49.6457511597348,281.919678248551,0.191820499367168,"N-lim",0.0015455666,0.024484554,0.9523972,0.02157273,"Subtropical",0.94821838085729
"106","I9N",2016-03-30,2016,30,3,-18.233,95,18.233,5,150,19.7611202635914,7.59066277615673,5.01063529409626,2.9837163842143,2.02691890988196,1.821,0.2399,12.14,0,0,0.045,26.9,125,574.537037037037,0.0377165,37.242913595457,347.288965187599,0.226623953494709,"N-lim",0.0015455666,0.024484554,0.9523972,0.02157273,"Subtropical",0.949792001969262
"107","I9N",2016-03-30,2016,30,3,-17.963,95,17.963,5,145.840407470289,19.830220713073,7.35445205479452,4.98251292432076,2.98720707273063,1.99530585159013,1.718,0.2336,11.78,0,0,0.04,27,134,574.444444444444,0.043072786,37.242913595457,338.195222832856,0.226623953494709,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.951255872443772
"108","I9N",2016-03-30,2016,30,3,-17.628,95,17.628,5,136.093247588424,19.4051446945338,7.013256006628,4.9133402948221,2.9655382213524,1.9478020734697,1.693,0.2414,12.44,0,0,0.045,27.1,132,584.74537037037,0.042932644,37.242913595457,344.487462431851,0.226623953494709,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.953042788174036
"109","I9N",2016-03-30,2016,30,3,-17.4,95,17.4,5,138.350340136054,18.9115646258503,7.31564748201439,4.92978916474856,2.93977361990595,1.99001554484261,1.627,0.2224,11.76,0,0,0.05,27.2,130,571.226851851852,0.043658804,45.0267773255835,304.299646117189,0.264021589828189,"N-lim",0.0020124773,0.020253515,0.93292314,0.044810817,"Subtropical",0.954240328516277
"110","I9N",2016-03-31,2016,31,3,-17.095,95,17.095,5,149.083333333333,20.7916666666667,7.17034068136272,5.00450543372072,3.03455226540357,1.96995316831715,1.789,0.2495,12,0,0,0.045,27.2,116,591.689814814815,0.0506425,45.0267773255835,304.153799508623,0.264021589828189,"N-lim",0.003310415,0.0086745825,0.86174905,0.12626587,"Subtropical",0.955818671017952
"111","I9N",2016-03-31,2016,31,3,-16.838,95,16.838,5,148.516439454691,19.1900561347233,7.73923944839114,5.00069565551418,2.95439223522238,2.0463034202918,1.852,0.2393,12.47,0,0,0.04,27.2,101,579.282407407407,0.04543182,45.0267773255835,305.699817513966,0.264021589828189,"N-lim",0.003310415,0.0086745825,0.86174905,0.12626587,"Subtropical",0.957127593852249
"112","I9N",2016-03-31,2016,31,3,-16.582,95,16.582,5,140.349417637271,18.8519134775374,7.44483671668138,4.94413515343891,2.93661441948684,2.00752073395206,1.687,0.2266,12.02,NA,NA,NA,NA,NA,577.638854166667,0.049437374,45.0267773255835,298.688106243333,0.264021589828189,"N-lim",0.011224467,0.0018888932,0.71396655,0.2729201,"Subtropical",0.958412278819959
"113","I9N",2016-03-31,2016,31,3,-16.278,95,16.278,5,134.527687296417,18.6156351791531,7.22659667541557,4.90177003136193,2.92400182864171,1.97776820272021,1.652,0.2286,12.28,0,0,0.03,27.5,112,573.263888888889,0.04492599,42.6618517998233,312.352144916273,0.3204506720067,"N-lim",0.011224467,0.0018888932,0.71396655,0.2729201,"Subtropical",0.959912989497945
"114","I9N",2016-03-31,2016,31,3,-16.004,95,16.004,5,131.050955414013,19.0923566878981,6.86405337781485,4.87558622019696,2.94928808155336,1.9262981386436,1.646,0.2398,12.56,NA,NA,NA,NA,NA,585.092592592593,0.048514236,42.6618517998233,313.194235069164,0.3204506720067,"N-lim",0.011224467,0.0018888932,0.71396655,0.2729201,"Subtropical",0.961242450478196
"115","I9N",2016-03-31,2016,31,3,-15.717,94.99,15.717,5,141.527655838455,20.7462686567164,6.8218366483284,4.95249514560748,3.03236640673377,1.92012873887371,1.612,0.2363,11.39,NA,NA,NA,NA,NA,594.490740740741,0.046702214,42.6618517998233,321.049592178253,0.3204506720067,"N-lim",0.023274267,0.0005480483,0.5939305,0.38224718,"Subtropical",0.962611415284071
"116","I9N",2016-04-01,2016,1,4,-15.448,95.001,15.448,5,119.744204636291,19.656274980016,6.09190727938186,4.78535783959834,2.97839662474333,1.80696121485502,1.498,0.2459,12.51,0,0,0.04,27.4,110,570.300949074074,0.04646969,42.9218678491853,307.33154537656,0.372513415641151,"N-lim",0.00680381,0.0019034027,0.79953766,0.19175513,"Subtropical",0.96387259416775
"117","I9N",2016-04-01,2016,1,4,-15.168,95,15.168,5,123.653198653199,18.0218855218855,6.8612797758057,4.81748086223938,2.89158688166114,1.92589398057824,1.469,0.2141,11.88,0,0,0.07,27.4,122,573.518518518519,0.047533456,42.9218678491853,307.445030285434,0.372513415641151,"N-lim",0.02017275,0.001577664,0.6649264,0.31332317,"Subtropical",0.965162778018527
"118","I9N",2016-04-01,2016,1,4,-14.93,95,14.93,5,155.839727195226,20.5541346973572,7.5819162173372,5.04882808934871,3.02306212252174,2.02576596682697,1.828,0.2411,11.73,0,0,0.06,28.2,106,549.444444444444,0.05348467,42.9218678491853,286.40734385247,0.372513415641151,"N-lim",0.02017275,0.001577664,0.6649264,0.31332317,"Tropical",0.966241312443078
"119","I9N",2016-04-01,2016,1,4,-14.633,95,14.633,5,117.12962962963,16.087962962963,7.28057553956835,4.76328126703145,2.77807135031473,1.98520991671672,1.518,0.2085,12.96,0,0,0.05,28.6,89.8,561.064791666667,0.050164036,42.9218678491853,296.985408635145,0.372513415641151,"N-lim",0.0493561,0.0008844506,0.46328515,0.4864743,"Tropical",0.967563828453633
"120","I9N",2016-04-01,2016,1,4,-14.346,95,14.346,5,130.516431924883,17.6525821596244,7.3936170212766,4.8714991339693,2.87088207067452,2.00061706329479,1.668,0.2256,12.78,0,0,0.05,28.6,80.8,564.166666666667,0.050664015,41.0752494466303,305.174216887227,0.414997528423555,"N-lim",0.0493561,0.0008844506,0.46328515,0.4864743,"Tropical",0.968817115611757
"121","I9N",2016-04-01,2016,1,4,-14.083,95,14.083,5,116.465578424414,17.2320794889993,6.75864909390445,4.7575957651795,2.84677273327475,1.91082303190475,1.641,0.2428,14.09,0,0,0.05,28.6,71.8,564.699074074074,0.053239603,41.0752494466303,301.967475288429,0.414997528423555,"N-lim",0.0493561,0.0008844506,0.46328515,0.4864743,"Tropical",0.96994425462169
"122","I9N",2016-04-01,2016,1,4,-13.841,95,13.841,5,134.651898734177,20.3876582278481,6.60457896779201,4.90269292041461,3.01492972893961,1.887763191475,1.702,0.2577,12.64,0,0,0.05,28.3,76,516.643518518518,0.06498575,41.0752494466303,263.30440219848,0.414997528423555,"N-lim",0.09017717,0.00028649054,0.29614303,0.6133933,"Tropical",0.970963340321143
"123","I9N",2016-04-01,2016,1,4,-13.566,95,13.566,5,120,19.9066147859922,6.02814698983581,4.78749174278205,2.99105207780351,1.79643966497853,1.542,0.2558,12.85,NA,NA,NA,NA,NA,542.800925925926,NA,41.0752494466303,NA,0.414997528423555,"N-lim",0.09017717,0.00028649054,0.29614303,0.6133933,"Tropical",0.972100365577135
"124","I9N",2016-04-02,2016,2,4,-13.296,95,13.296,5,111.12737920937,16.6178623718887,6.68722466960352,4.71067710381293,2.81047816333876,1.90019894047417,1.518,0.227,13.66,NA,NA,NA,NA,NA,486.412037037037,NA,28.8302913328731,NA,0.43853058014065,"N-lim",0.12759979,9.4913754e-05,0.21812762,0.6541776,"Tropical",0.973194930906926
"125","I9N",2016-04-02,2016,2,4,-13.03,95,13.03,5,106.413793103448,15.6551724137931,6.79735682819383,4.66733520293663,2.75080136805487,1.91653383488176,1.543,0.227,14.5,0,0,0.03,29.2,74.7,499.675891203704,NA,28.8302913328731,NA,0.43853058014065,"N-lim",0.12759979,9.4913754e-05,0.21812762,0.6541776,"Tropical",0.974252147129453
"126","I9N",2016-04-02,2016,2,4,-12.762,95,12.762,5,147.310243183493,20.7663964627856,7.09368346344926,4.99254086065362,3.0333361256178,1.95920473503582,1.999,0.2818,13.57,0,0,0.035,29.4,59.8,553.125,NA,28.8302913328731,NA,0.43853058014065,"N-lim",0.12759979,9.4913754e-05,0.21812762,0.6541776,"Tropical",0.975296076354498
"127","I9N",2016-04-02,2016,2,4,-12.484,95,12.484,5,127.215631542219,19.351011863224,6.57410746483952,4.84588353283858,2.96274471078165,1.88313882205693,1.823,0.2773,14.33,0,0,0.04,29.7,44.8,522.060185185185,0.06330806,24.5453829929466,342.541847203008,0.445210593170486,"N-lim",0.15544172,3.800244e-05,0.16804065,0.6764796,"Tropical",0.976356410394681
"128","I9N",2016-04-02,2016,2,4,-12.283,95,12.283,5,140.683879972087,19.4905792044662,7.21804511278196,4.94651538735118,2.96993123111105,1.97658415624013,2.016,0.2793,14.33,0,0,0.04,29.6,50.1,476.041631944444,NA,24.5453829929466,NA,0.445210593170486,"N-lim",0.15544172,3.800244e-05,0.16804065,0.6764796,"Tropical",0.977108738815513
"129","I9N",2016-04-02,2016,2,4,-11.948,95,11.948,5,123.759608665269,19.4269741439553,6.3705035971223,4.81834104421447,2.96666252012228,1.8516785240922,1.771,0.278,14.31,0,0,0.04,29.7,55.4,345.115706018518,NA,24.5453829929466,NA,0.445210593170486,"N-lim",0.15569952,2.3958333e-05,0.14330438,0.7009721,"Tropical",0.978335892529954
"130","I9N",2016-04-02,2016,2,4,-11.628,95,11.628,5,126.538716082065,22.071475843812,5.73313343328336,4.8405483173267,3.09428608907103,1.74626222825567,1.912,0.3335,15.11,0,0,0.045,29.7,50.7,482.800891203704,NA,24.5453829929466,NA,0.445210593170486,"N-lim",0.15569952,2.3958333e-05,0.14330438,0.7009721,"Tropical",0.979476867422391
"131","I9N",2016-04-03,2016,3,4,-11.421,95,11.421,5,116.285153695226,19.9542184434271,5.82759750901344,4.75604539613288,2.99344057178165,1.76260482435123,1.778,0.3051,15.29,0,0,0.05,29.8,46,571.481481481481,0.07288665,28.6357473139889,342.428523461974,0.422350232838653,"N-lim",0.15569952,2.3958333e-05,0.14330438,0.7009721,"Tropical",0.980198663581365
"132","I9N",2016-04-03,2016,3,4,-11.104,95,11.104,5,135.182767624021,21.168407310705,6.38606228800493,4.90662769708314,3.05250984900083,1.85411784808231,2.071,0.3243,15.32,0,0,0.05,29.8,45,564.027777777778,0.07858633,28.6357473139889,332.919820726885,0.422350232838653,"N-lim",0.12867714,1.17080135e-05,0.14087877,0.7304324,"Tropical",0.981279221032112
"133","I9N",2016-04-03,2016,3,4,-10.885,94.999,10.885,5,134.610778443114,20.2634730538922,6.64302600472813,4.90238749159087,3.00881990830936,1.89356758328151,2.248,0.3384,16.7,0,0,0.05,30.4,43.9,618.356481481482,0.075113736,28.6357473139889,368.312576296662,0.422350232838653,"N-lim",0.12867714,1.17080135e-05,0.14087877,0.7304324,"Tropical",0.982008184115894
"134","I9N",2016-04-03,2016,3,4,-10.652,95,10.652,5,120.738461538462,19.4276923076923,6.21476084890719,4.79362673134956,2.9666994867882,1.82692724456136,1.962,0.3157,16.25,0,0,0.055,30.5,48.6,588.819444444444,NA,28.6357473139889,NA,0.422350232838653,"N-lim",0.117176645,6.7080928e-06,0.15069592,0.73212075,"Tropical",0.982767995407655
"135","I9N",2016-04-03,2016,3,4,-10.347,95,10.347,5,126.036709721278,20.1359619306594,6.2592842673869,4.83657321151245,3.00250736722035,1.8340658442921,1.854,0.2962,14.71,0,0,0.06,30.2,53.3,531.736111111111,NA,23.1331742795598,NA,0.365603089448996,"N-lim",0.117176645,6.7080928e-06,0.15069592,0.73212075,"Tropical",0.983738034615856
